"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         334,      -6.238567543,      -6.160636737,      -6.112711487,       -9.92506805
          0,           0,         335,      -6.097085065,      -6.161191313,      -6.106279935,      -9.932418183
          0,           0,         336,      -6.249566771,      -6.166164424,      -6.107017821,       -9.93952223
          0,           0,         337,      -6.101157847,      -6.178971348,      -6.116720671,      -9.946462134
          0,           0,         338,      -6.117176736,      -6.195682665,      -6.132504389,       -9.95329853
          0,           0,         339,      -6.126137611,       -6.21894796,      -6.156078733,      -9.960120297
          0,           0,         340,      -6.132064487,      -6.249351726,      -6.187994421,      -9.966994123
          0,           0,         341,      -6.258108487,      -6.286623065,      -6.228312097,      -9.973949959
          0,           0,         342,      -6.114222063,      -6.314214278,      -6.267829265,       -9.98115402
          0,           0,         343,      -6.131133442,      -6.372870119,      -6.329699766,      -9.988606848
          0,           0,         344,      -6.280276705,      -6.428119257,      -6.394818991,      -9.996385888
          0,           0,         345,      -6.116855315,      -6.465611345,      -6.455509075,      -10.00456665
          0,           0,         346,       -6.13548318,      -6.526535868,      -6.527628719,      -10.01314017
          0,           0,         347,      -6.145164389,      -6.563263522,       -6.56712841,      -10.02213535
          0,           0,         348,      -6.150760007,      -6.581447141,      -6.576504446,      -10.03152752
          0,           0,         349,      -6.154578903,      -6.579201634,      -6.551374105,      -10.04125912
          0,           0,         350,      -6.157495017,      -6.561120405,      -6.508454873,      -10.05125888
          0,           0,         351,      -6.159912407,      -6.534564895,      -6.460728815,      -10.06144551
          0,           0,         352,       -6.16189787,      -6.506354516,      -6.416832276,      -10.07173919
          0,           0,         353,      -6.163334673,      -6.480877541,      -6.380600386,      -10.08207119
          0,           0,         354,       -6.26966664,      -6.460222542,      -6.353126505,      -10.09236289
          0,           0,         355,      -6.150094341,       -6.43276997,      -6.328942363,      -10.10263681
          0,           0,         356,       -6.31657086,      -6.430588405,      -6.320790556,      -10.11276732
          0,           0,         357,      -6.132269163,      -6.414024272,       -6.31412431,      -10.12284289
          0,           0,         358,      -6.151124768,      -6.421234175,      -6.318961843,      -10.13270698
          0,           0,         359,      -6.159608918,      -6.430820021,      -6.329809057,      -10.14238316
          0,           0,         360,      -6.163641574,       -6.44473944,      -6.347542587,      -10.15183896
          0,           0,         361,      -6.166176644,      -6.462196905,      -6.370974048,      -10.16104595
          0,           0,         362,      -6.168275565,      -6.482616925,      -6.400662309,      -10.16999564
          0,           0,         363,      -6.170442033,      -6.504887397,      -6.435971541,      -10.17869044
          0,           0,         364,      -6.172643359,      -6.528298415,       -6.47748357,      -10.18714401
          0,           0,         365,      -6.174762984,      -6.552365061,      -6.526352588,      -10.19536866
          0,           0,         366,      -6.176755306,      -6.576654667,       -6.58406636,      -10.20337614
          0,           0,         367,      -6.283580307,       -6.60066929,      -6.651843575,      -10.21114618
          0,           0,         368,      -6.165355184,      -6.601099629,      -6.703933789,       -10.2187719
          0,           0,         369,      -6.174277529,      -6.633267995,      -6.792955969,      -10.22618451
          0,           0,         370,      -6.178785964,      -6.654192741,      -6.874159432,      -10.23341011
          0,           0,         371,      -6.316132717,      -6.668821087,      -6.930189433,      -10.24043072
          0,           0,         372,      -6.160398271,      -6.635759288,      -6.855455109,      -10.24733916
          0,           0,         373,      -6.291865906,       -6.66492781,      -6.885985291,      -10.25405761
          0,           0,         374,      -6.163645479,      -6.673536298,      -6.866517929,      -10.26064882
          0,           0,         375,      -6.173611951,      -6.666911968,      -6.813756357,      -10.26711655
          0,           0,         376,      -6.178230051,      -6.666998507,      -6.782156553,      -10.27352328
          0,           0,         377,      -6.180649358,      -6.670038866,      -6.759422343,      -10.27989042
          0,           0,         378,      -6.182144402,      -6.676060194,      -6.746247924,      -10.28624412
          0,           0,         379,       -6.18332425,      -6.685016974,      -6.740278786,      -10.29261775
          0,           0,         380,      -6.184278239,      -6.696829023,      -6.739186514,      -10.29905858
          0,           0,         381,      -6.185282672,      -6.711569366,      -6.741784137,      -10.30562897
          0,           0,         382,      -6.304124355,      -6.728996723,      -6.747122221,      -10.31233169
          0,           0,         383,      -6.169478467,      -6.703004872,      -6.720023778,      -10.31940438
          0,           0,         384,      -6.178772103,      -6.746203856,       -6.74256651,      -10.32676131
          0,           0,         385,       -6.18312007,      -6.774800127,      -6.759952475,      -10.33448952
          0,           0,         386,      -6.310899094,      -6.800366595,      -6.779108318,      -10.34260417
          0,           0,         387,      -6.167732605,      -6.769669204,      -6.764400013,      -10.35116563
          0,           0,         388,      -6.177939382,       -6.82826895,      -6.816123611,        -10.360054
          0,           0,         389,      -6.182847524,      -6.860140547,      -6.847732144,      -10.36926002
          0,           0,         390,      -6.310107965,      -6.888223213,      -6.880806504,      -10.37870242
          0,           0,         391,      -6.168293338,      -6.840793857,       -6.85205023,      -10.38839852
          0,           0,         392,      -6.178132559,      -6.914192546,      -6.915937977,      -10.39817228
          0,           0,         393,      -6.182799007,       -6.95033377,      -6.942716135,      -10.40802323
